year;areakm;municipality;geocode_ibge;state
2009;0,5391983982931747;Colméia;1716703;Tocantins
2010;0,1912657634245553;Colméia;1716703;Tocantins
2011;0;Colméia;1716703;Tocantins
2012;0,6566526026379972;Colméia;1716703;Tocantins
2013;0,21669679142500103;Colméia;1716703;Tocantins
2014;0,0013224216058948786;Colméia;1716703;Tocantins
2015;0;Colméia;1716703;Tocantins
2016;0,4706996465164929;Colméia;1716703;Tocantins
2017;0;Colméia;1716703;Tocantins
2018;0;Colméia;1716703;Tocantins
2019;0,9403532158873085;Colméia;1716703;Tocantins
2020;0,428047483944627;Colméia;1716703;Tocantins
2021;0,5556062073694008;Colméia;1716703;Tocantins
2022;0,48617733972280763;Colméia;1716703;Tocantins
2023;0;Colméia;1716703;Tocantins
2007;0;Combinado;1705557;Tocantins
2008;0;Combinado;1705557;Tocantins
2009;0;Combinado;1705557;Tocantins
2010;0;Combinado;1705557;Tocantins
2011;0;Combinado;1705557;Tocantins
2012;0;Combinado;1705557;Tocantins
2013;0;Combinado;1705557;Tocantins
2014;0;Combinado;1705557;Tocantins
2015;0;Combinado;1705557;Tocantins
2016;0;Combinado;1705557;Tocantins
2017;0;Combinado;1705557;Tocantins
2018;0;Combinado;1705557;Tocantins
2019;0;Combinado;1705557;Tocantins
2020;0;Combinado;1705557;Tocantins
2021;0;Combinado;1705557;Tocantins
2022;0;Combinado;1705557;Tocantins
2023;0;Combinado;1705557;Tocantins
2007;0;Conceição do Tocantins;1705607;Tocantins
2008;0;Conceição do Tocantins;1705607;Tocantins
2009;0;Conceição do Tocantins;1705607;Tocantins
2010;0;Conceição do Tocantins;1705607;Tocantins
2011;0;Conceição do Tocantins;1705607;Tocantins
2012;0;Conceição do Tocantins;1705607;Tocantins
2013;0;Conceição do Tocantins;1705607;Tocantins
2014;0;Conceição do Tocantins;1705607;Tocantins
2015;0;Conceição do Tocantins;1705607;Tocantins
2016;0;Conceição do Tocantins;1705607;Tocantins
2017;0;Conceição do Tocantins;1705607;Tocantins
2018;0;Conceição do Tocantins;1705607;Tocantins
2019;0;Conceição do Tocantins;1705607;Tocantins
2020;0;Conceição do Tocantins;1705607;Tocantins
2021;0;Conceição do Tocantins;1705607;Tocantins
2022;0;Conceição do Tocantins;1705607;Tocantins
2023;0;Conceição do Tocantins;1705607;Tocantins
2007;230,17732263661858;Couto Magalhães;1706001;Tocantins
2008;3,2929357716337444;Couto Magalhães;1706001;Tocantins
2009;0,3095274203629119;Couto Magalhães;1706001;Tocantins
2010;1,256411167247073;Couto Magalhães;1706001;Tocantins
2011;0,20719931953816784;Couto Magalhães;1706001;Tocantins
2012;0,5411314001853625;Couto Magalhães;1706001;Tocantins
2013;0,2097538765567195;Couto Magalhães;1706001;Tocantins
2014;0,24782749471328308;Couto Magalhães;1706001;Tocantins
2015;0,1844240331157889;Couto Magalhães;1706001;Tocantins
2016;0,44679070710374313;Couto Magalhães;1706001;Tocantins
2017;0,14582626637765972;Couto Magalhães;1706001;Tocantins
2018;0,9779451754966084;Couto Magalhães;1706001;Tocantins
2019;0,13509006560382955;Couto Magalhães;1706001;Tocantins
2020;0;Couto Magalhães;1706001;Tocantins
2021;0,2865889299659248;Couto Magalhães;1706001;Tocantins
2022;0,7309371173631567;Couto Magalhães;1706001;Tocantins
2023;0;Couto Magalhães;1706001;Tocantins
2007;0;Cristalândia;1706100;Tocantins
2008;0;Cristalândia;1706100;Tocantins
2009;0;Cristalândia;1706100;Tocantins
2010;0;Cristalândia;1706100;Tocantins
2011;0;Cristalândia;1706100;Tocantins
2012;0;Cristalândia;1706100;Tocantins
2013;0;Cristalândia;1706100;Tocantins
2014;0;Cristalândia;1706100;Tocantins
2015;0;Cristalândia;1706100;Tocantins
2016;0;Cristalândia;1706100;Tocantins
2017;0;Cristalândia;1706100;Tocantins
2018;0;Cristalândia;1706100;Tocantins
2019;0;Cristalândia;1706100;Tocantins
2020;0;Cristalândia;1706100;Tocantins
2021;0;Cristalândia;1706100;Tocantins
2022;0;Cristalândia;1706100;Tocantins
2023;0;Cristalândia;1706100;Tocantins
2007;0;Crixás do Tocantins;1706258;Tocantins
2008;0;Crixás do Tocantins;1706258;Tocantins
2009;0;Crixás do Tocantins;1706258;Tocantins
2010;0;Crixás do Tocantins;1706258;Tocantins
2011;0;Crixás do Tocantins;1706258;Tocantins
2012;0;Crixás do Tocantins;1706258;Tocantins
2013;0;Crixás do Tocantins;1706258;Tocantins
2014;0;Crixás do Tocantins;1706258;Tocantins
2015;0;Crixás do Tocantins;1706258;Tocantins
2016;0;Crixás do Tocantins;1706258;Tocantins
2017;0;Crixás do Tocantins;1706258;Tocantins
2018;0;Crixás do Tocantins;1706258;Tocantins
2019;0;Crixás do Tocantins;1706258;Tocantins
2020;0;Crixás do Tocantins;1706258;Tocantins
2021;0;Crixás do Tocantins;1706258;Tocantins
2022;0;Crixás do Tocantins;1706258;Tocantins
2023;0;Crixás do Tocantins;1706258;Tocantins
2007;105,68358161821675;Darcinópolis;1706506;Tocantins
2008;0,5539665690111488;Darcinópolis;1706506;Tocantins
2009;0,2376128393439023;Darcinópolis;1706506;Tocantins
2010;0;Darcinópolis;1706506;Tocantins
2011;0,07151690242968312;Darcinópolis;1706506;Tocantins
2012;0;Darcinópolis;1706506;Tocantins
2013;0,11149913856045382;Darcinópolis;1706506;Tocantins
2014;0;Darcinópolis;1706506;Tocantins
2015;0;Darcinópolis;1706506;Tocantins
2016;0;Darcinópolis;1706506;Tocantins
2017;0;Darcinópolis;1706506;Tocantins
2018;0;Darcinópolis;1706506;Tocantins
2019;0,07209059198112845;Darcinópolis;1706506;Tocantins
2020;0,96928882050054;Darcinópolis;1706506;Tocantins
2021;0,6125210849681657;Darcinópolis;1706506;Tocantins
2022;0;Darcinópolis;1706506;Tocantins
2023;0;Darcinópolis;1706506;Tocantins
2007;0;Dianópolis;1707009;Tocantins
2008;0;Dianópolis;1707009;Tocantins
2009;0;Dianópolis;1707009;Tocantins
2010;0;Dianópolis;1707009;Tocantins
2011;0;Dianópolis;1707009;Tocantins
2012;0;Dianópolis;1707009;Tocantins
2013;0;Dianópolis;1707009;Tocantins
2014;0;Dianópolis;1707009;Tocantins
2015;0;Dianópolis;1707009;Tocantins
2016;0;Dianópolis;1707009;Tocantins
2017;0;Dianópolis;1707009;Tocantins
2018;0;Dianópolis;1707009;Tocantins
2019;0;Dianópolis;1707009;Tocantins
2020;0;Dianópolis;1707009;Tocantins
2021;0;Dianópolis;1707009;Tocantins
2022;0;Dianópolis;1707009;Tocantins
2023;0;Dianópolis;1707009;Tocantins
2007;18,603363246807866;Divinópolis do Tocantins;1707108;Tocantins
2008;0;Divinópolis do Tocantins;1707108;Tocantins
2009;0,07986828748636085;Divinópolis do Tocantins;1707108;Tocantins
2010;0;Divinópolis do Tocantins;1707108;Tocantins
2011;0;Divinópolis do Tocantins;1707108;Tocantins
2012;0;Divinópolis do Tocantins;1707108;Tocantins
2013;0,007354102632301457;Divinópolis do Tocantins;1707108;Tocantins
2014;0;Divinópolis do Tocantins;1707108;Tocantins
2015;0;Divinópolis do Tocantins;1707108;Tocantins
2016;0,08944456886966153;Divinópolis do Tocantins;1707108;Tocantins
2017;0,08565940995727107;Divinópolis do Tocantins;1707108;Tocantins
2018;0;Divinópolis do Tocantins;1707108;Tocantins
2019;0;Divinópolis do Tocantins;1707108;Tocantins
2020;0;Divinópolis do Tocantins;1707108;Tocantins
2021;0;Divinópolis do Tocantins;1707108;Tocantins
2022;0;Divinópolis do Tocantins;1707108;Tocantins
2023;0,014567990179589922;Divinópolis do Tocantins;1707108;Tocantins
2007;65,08879980753242;Dois Irmãos do Tocantins;1707207;Tocantins
2008;2,7448328016870165;Dois Irmãos do Tocantins;1707207;Tocantins
2009;0;Dois Irmãos do Tocantins;1707207;Tocantins
2010;0,3538430923271376;Dois Irmãos do Tocantins;1707207;Tocantins
2011;0,14611086805323456;Dois Irmãos do Tocantins;1707207;Tocantins
2012;0,15569639386572598;Dois Irmãos do Tocantins;1707207;Tocantins
2013;0,19705309158014456;Dois Irmãos do Tocantins;1707207;Tocantins
2014;0;Dois Irmãos do Tocantins;1707207;Tocantins
2015;0;Dois Irmãos do Tocantins;1707207;Tocantins
2016;2,6657279911221927;Dois Irmãos do Tocantins;1707207;Tocantins
2017;0;Dois Irmãos do Tocantins;1707207;Tocantins
2018;0,4415888335380317;Dois Irmãos do Tocantins;1707207;Tocantins
2019;0;Dois Irmãos do Tocantins;1707207;Tocantins
2020;0;Dois Irmãos do Tocantins;1707207;Tocantins
2021;0,7715551387844506;Dois Irmãos do Tocantins;1707207;Tocantins
2022;0,06990325960795582;Dois Irmãos do Tocantins;1707207;Tocantins
2023;0,07968404693881287;Dois Irmãos do Tocantins;1707207;Tocantins
2007;33,68040392351055;Dueré;1707306;Tocantins
2008;0,06996087964369523;Dueré;1707306;Tocantins
2009;0;Dueré;1707306;Tocantins
2010;0,12725808631470817;Dueré;1707306;Tocantins
2011;0;Dueré;1707306;Tocantins
2012;0;Dueré;1707306;Tocantins
2013;0,08917589053485941;Dueré;1707306;Tocantins
2014;0;Dueré;1707306;Tocantins
2015;0,6325389770552283;Dueré;1707306;Tocantins
2016;8,103744286360122;Dueré;1707306;Tocantins
2017;2,103751576431613;Dueré;1707306;Tocantins
2018;1,5917039070175631;Dueré;1707306;Tocantins
2019;0;Dueré;1707306;Tocantins
2020;0,3938288744676929;Dueré;1707306;Tocantins
2021;5,127476633358617;Dueré;1707306;Tocantins
2022;0,14656888318048197;Dueré;1707306;Tocantins
2023;0;Dueré;1707306;Tocantins
2007;212,2574609839178;Esperantina;1707405;Tocantins
2008;1,0532423294796325;Esperantina;1707405;Tocantins
2009;1,270789051620239;Esperantina;1707405;Tocantins
2010;0,7118993628063526;Esperantina;1707405;Tocantins
2011;0,13189658142202126;Esperantina;1707405;Tocantins
2012;0,2686936142158176;Esperantina;1707405;Tocantins
2013;0,301557399799555;Esperantina;1707405;Tocantins
2014;0;Esperantina;1707405;Tocantins
2015;0;Esperantina;1707405;Tocantins
2016;0,4580633448231295;Esperantina;1707405;Tocantins
2017;0;Esperantina;1707405;Tocantins
2018;0,1827096311552841;Esperantina;1707405;Tocantins
2019;0,586214050320883;Esperantina;1707405;Tocantins
2020;0,7697899156082555;Esperantina;1707405;Tocantins
2021;0,23433865562817202;Esperantina;1707405;Tocantins
2022;0,31504488379738327;Esperantina;1707405;Tocantins
2023;0,7447718064727553;Esperantina;1707405;Tocantins
2007;0;Figueirópolis;1707652;Tocantins
2008;0;Figueirópolis;1707652;Tocantins
2009;0;Figueirópolis;1707652;Tocantins
2010;0;Figueirópolis;1707652;Tocantins
2011;0;Figueirópolis;1707652;Tocantins
2012;0;Figueirópolis;1707652;Tocantins
2013;0;Figueirópolis;1707652;Tocantins
2014;0;Figueirópolis;1707652;Tocantins
2015;0;Figueirópolis;1707652;Tocantins
2016;0;Figueirópolis;1707652;Tocantins
2017;0;Figueirópolis;1707652;Tocantins
2018;0;Figueirópolis;1707652;Tocantins
2019;0;Figueirópolis;1707652;Tocantins
2020;0;Figueirópolis;1707652;Tocantins
2021;0;Figueirópolis;1707652;Tocantins
2022;0;Figueirópolis;1707652;Tocantins
2023;0;Figueirópolis;1707652;Tocantins
2007;0;Filadélfia;1707702;Tocantins
2008;0;Filadélfia;1707702;Tocantins
2009;0;Filadélfia;1707702;Tocantins
2010;0;Filadélfia;1707702;Tocantins
2011;0;Filadélfia;1707702;Tocantins
2012;0;Filadélfia;1707702;Tocantins
2013;0;Filadélfia;1707702;Tocantins
2014;0;Filadélfia;1707702;Tocantins
2015;0;Filadélfia;1707702;Tocantins
2016;0;Filadélfia;1707702;Tocantins
2017;0;Filadélfia;1707702;Tocantins
2018;0;Filadélfia;1707702;Tocantins
2019;0;Filadélfia;1707702;Tocantins
2020;0;Filadélfia;1707702;Tocantins
2021;0;Filadélfia;1707702;Tocantins
2022;0;Filadélfia;1707702;Tocantins
2023;0;Filadélfia;1707702;Tocantins
2007;180,01804125951338;Formoso do Araguaia;1708205;Tocantins
2008;2,1594035088375785;Formoso do Araguaia;1708205;Tocantins
2009;1,7537456360363888;Formoso do Araguaia;1708205;Tocantins
2010;1,3047629456462269;Formoso do Araguaia;1708205;Tocantins
2011;1,2386977660830198;Formoso do Araguaia;1708205;Tocantins
2012;7,775703135585499;Formoso do Araguaia;1708205;Tocantins
2013;3,4096560924332113;Formoso do Araguaia;1708205;Tocantins
2014;0,9119773582186878;Formoso do Araguaia;1708205;Tocantins
2015;0,3968224219664596;Formoso do Araguaia;1708205;Tocantins
2016;0,4434099727196907;Formoso do Araguaia;1708205;Tocantins
2017;1,9701129532697126;Formoso do Araguaia;1708205;Tocantins
2018;2,307804129092415;Formoso do Araguaia;1708205;Tocantins
2019;1,9340955541940335;Formoso do Araguaia;1708205;Tocantins
2020;1,8584501806208789;Formoso do Araguaia;1708205;Tocantins
2021;2,0912786954622904;Formoso do Araguaia;1708205;Tocantins
2022;2,0015331339506393;Formoso do Araguaia;1708205;Tocantins
2023;0;Formoso do Araguaia;1708205;Tocantins
2007;0;Fátima;1707553;Tocantins
2008;0;Fátima;1707553;Tocantins
2009;0;Fátima;1707553;Tocantins
2010;0;Fátima;1707553;Tocantins
2011;0;Fátima;1707553;Tocantins
2012;0;Fátima;1707553;Tocantins
2013;0;Fátima;1707553;Tocantins
2014;0;Fátima;1707553;Tocantins
2015;0;Fátima;1707553;Tocantins
2016;0;Fátima;1707553;Tocantins
2017;0;Fátima;1707553;Tocantins
2018;0;Fátima;1707553;Tocantins
2019;0;Fátima;1707553;Tocantins
2020;0;Fátima;1707553;Tocantins
2021;0;Fátima;1707553;Tocantins
2022;0;Fátima;1707553;Tocantins
2023;0;Fátima;1707553;Tocantins
2007;95,29118041688376;Goianorte;1708304;Tocantins
2008;0,4719414698250567;Goianorte;1708304;Tocantins
2009;0,33059545999400697;Goianorte;1708304;Tocantins
2010;1,9098278291941542;Goianorte;1708304;Tocantins
2011;0;Goianorte;1708304;Tocantins
2012;0,4084962101154448;Goianorte;1708304;Tocantins
2013;0,6553038487326706;Goianorte;1708304;Tocantins
2014;0,06205618738627664;Goianorte;1708304;Tocantins
2015;0,2903779297628799;Goianorte;1708304;Tocantins
2016;0,6688873293238883;Goianorte;1708304;Tocantins
2017;0,5648945362873086;Goianorte;1708304;Tocantins
2018;0,09457002126758546;Goianorte;1708304;Tocantins
2019;0;Goianorte;1708304;Tocantins
2020;0;Goianorte;1708304;Tocantins
2021;0,14068124053404904;Goianorte;1708304;Tocantins
2022;0,06524229543675343;Goianorte;1708304;Tocantins
2023;0,07106148533706459;Goianorte;1708304;Tocantins
2007;0;Goiatins;1709005;Tocantins
2008;0;Goiatins;1709005;Tocantins
2009;0;Goiatins;1709005;Tocantins
2010;0;Goiatins;1709005;Tocantins
2011;0;Goiatins;1709005;Tocantins
2012;0;Goiatins;1709005;Tocantins
2013;0;Goiatins;1709005;Tocantins
2014;0;Goiatins;1709005;Tocantins
2015;0;Goiatins;1709005;Tocantins
2016;0;Goiatins;1709005;Tocantins
2017;0;Goiatins;1709005;Tocantins
2018;0;Goiatins;1709005;Tocantins
2019;0;Goiatins;1709005;Tocantins
2020;0;Goiatins;1709005;Tocantins
2021;0;Goiatins;1709005;Tocantins
2022;0;Goiatins;1709005;Tocantins
2023;0;Goiatins;1709005;Tocantins
2007;1000,9164121101135;Guaraí;1709302;Tocantins
2008;4,460578668542004;Guaraí;1709302;Tocantins
2009;1,274084488058036;Guaraí;1709302;Tocantins
2010;2,1152744868104403;Guaraí;1709302;Tocantins
2011;0,915884629756134;Guaraí;1709302;Tocantins
2012;3,084529314733756;Guaraí;1709302;Tocantins
2013;4,68465798110805;Guaraí;1709302;Tocantins
2014;4,338464534821971;Guaraí;1709302;Tocantins
2015;1,6540080123071137;Guaraí;1709302;Tocantins
2016;0,20029502124076107;Guaraí;1709302;Tocantins
2017;1,0533385977812175;Guaraí;1709302;Tocantins
2018;0,1672693502988298;Guaraí;1709302;Tocantins
2019;0;Guaraí;1709302;Tocantins
2020;0,5007511456764842;Guaraí;1709302;Tocantins
2021;0,1421615191817658;Guaraí;1709302;Tocantins
2022;0,2923403888168684;Guaraí;1709302;Tocantins
2023;0;Guaraí;1709302;Tocantins
2007;0;Gurupi;1709500;Tocantins
2008;0;Gurupi;1709500;Tocantins
2009;0;Gurupi;1709500;Tocantins
2010;0;Gurupi;1709500;Tocantins
2011;0;Gurupi;1709500;Tocantins
2012;0;Gurupi;1709500;Tocantins
2013;0;Gurupi;1709500;Tocantins
2014;0;Gurupi;1709500;Tocantins
2015;0;Gurupi;1709500;Tocantins
2016;0;Gurupi;1709500;Tocantins
2017;0;Gurupi;1709500;Tocantins
2018;0;Gurupi;1709500;Tocantins
2019;0;Gurupi;1709500;Tocantins
2020;0;Gurupi;1709500;Tocantins
2021;0;Gurupi;1709500;Tocantins
2022;0;Gurupi;1709500;Tocantins
2023;0;Gurupi;1709500;Tocantins
2007;0;Ipueiras;1709807;Tocantins
2008;0;Ipueiras;1709807;Tocantins
2009;0;Ipueiras;1709807;Tocantins
2010;0;Ipueiras;1709807;Tocantins
2011;0;Ipueiras;1709807;Tocantins
2012;0;Ipueiras;1709807;Tocantins
2013;0;Ipueiras;1709807;Tocantins
2014;0;Ipueiras;1709807;Tocantins
2015;0;Ipueiras;1709807;Tocantins
2016;0;Ipueiras;1709807;Tocantins
2017;0;Ipueiras;1709807;Tocantins
2018;0;Ipueiras;1709807;Tocantins
2019;0;Ipueiras;1709807;Tocantins
2020;0;Ipueiras;1709807;Tocantins
2021;0;Ipueiras;1709807;Tocantins
2022;0;Ipueiras;1709807;Tocantins
2023;0;Ipueiras;1709807;Tocantins
2007;0;Itacajá;1710508;Tocantins
2008;0;Itacajá;1710508;Tocantins
2009;0;Itacajá;1710508;Tocantins
2010;0;Itacajá;1710508;Tocantins
2011;0;Itacajá;1710508;Tocantins
2012;0;Itacajá;1710508;Tocantins
2013;0;Itacajá;1710508;Tocantins
2014;0;Itacajá;1710508;Tocantins
2015;0;Itacajá;1710508;Tocantins
2016;0;Itacajá;1710508;Tocantins
2017;0;Itacajá;1710508;Tocantins
2018;0;Itacajá;1710508;Tocantins
2019;0;Itacajá;1710508;Tocantins
2020;0;Itacajá;1710508;Tocantins
2021;0;Itacajá;1710508;Tocantins
2022;0;Itacajá;1710508;Tocantins
2023;0;Itacajá;1710508;Tocantins
2007;357,1284465080373;Itaguatins;1710706;Tocantins
2008;1,5278565884077382;Itaguatins;1710706;Tocantins
2009;1,8751643619727905;Itaguatins;1710706;Tocantins
2010;0,45747123038182;Itaguatins;1710706;Tocantins
2011;2,287291812951287;Itaguatins;1710706;Tocantins
2012;1,2756440922001806;Itaguatins;1710706;Tocantins
2013;0,5752711901182832;Itaguatins;1710706;Tocantins
2014;1,8068577035992235;Itaguatins;1710706;Tocantins
2015;1,0347433899255671;Itaguatins;1710706;Tocantins
2016;0,47194602431033356;Itaguatins;1710706;Tocantins
2017;0,3412683913263189;Itaguatins;1710706;Tocantins
2018;0,5463428073558431;Itaguatins;1710706;Tocantins
2019;0,584902226163495;Itaguatins;1710706;Tocantins
2020;0,20172644157314756;Itaguatins;1710706;Tocantins
2021;0,369568343657143;Itaguatins;1710706;Tocantins
2022;0,4353875346801299;Itaguatins;1710706;Tocantins
2023;0,6308014477613917;Itaguatins;1710706;Tocantins
2007;0;Itapiratins;1710904;Tocantins
2008;0;Itapiratins;1710904;Tocantins
2009;0;Itapiratins;1710904;Tocantins
2010;0;Itapiratins;1710904;Tocantins
2011;0;Itapiratins;1710904;Tocantins
2012;0;Itapiratins;1710904;Tocantins
2013;0;Itapiratins;1710904;Tocantins
2014;0;Itapiratins;1710904;Tocantins
2015;0;Itapiratins;1710904;Tocantins
2016;0;Itapiratins;1710904;Tocantins
2017;0;Itapiratins;1710904;Tocantins
2018;0;Itapiratins;1710904;Tocantins
2019;0;Itapiratins;1710904;Tocantins
2020;0;Itapiratins;1710904;Tocantins
2021;0;Itapiratins;1710904;Tocantins
2022;0;Itapiratins;1710904;Tocantins
2023;0;Itapiratins;1710904;Tocantins
2007;923,5821466085346;Itaporã do Tocantins;1711100;Tocantins
2008;0,7027210850203295;Itaporã do Tocantins;1711100;Tocantins
2009;0,08110460817847769;Itaporã do Tocantins;1711100;Tocantins
2010;0,2380489561399116;Itaporã do Tocantins;1711100;Tocantins
2011;0,153068004326;Itaporã do Tocantins;1711100;Tocantins
2012;0,2673125434848632;Itaporã do Tocantins;1711100;Tocantins
2013;0,4202711936309674;Itaporã do Tocantins;1711100;Tocantins
2014;0,3419068054226703;Itaporã do Tocantins;1711100;Tocantins
2015;0,31364586475509304;Itaporã do Tocantins;1711100;Tocantins
2016;2,041695306392803;Itaporã do Tocantins;1711100;Tocantins
2017;0;Itaporã do Tocantins;1711100;Tocantins
2018;0,1618872737618826;Itaporã do Tocantins;1711100;Tocantins
2019;0;Itaporã do Tocantins;1711100;Tocantins
2020;0,16638020502541562;Itaporã do Tocantins;1711100;Tocantins
2021;0;Itaporã do Tocantins;1711100;Tocantins
2022;0,18312996928673458;Itaporã do Tocantins;1711100;Tocantins
2023;0;Itaporã do Tocantins;1711100;Tocantins
2007;0;Jaú do Tocantins;1711506;Tocantins
2008;0;Jaú do Tocantins;1711506;Tocantins
2009;0;Jaú do Tocantins;1711506;Tocantins
2010;0;Jaú do Tocantins;1711506;Tocantins
2011;0;Jaú do Tocantins;1711506;Tocantins
2012;0;Jaú do Tocantins;1711506;Tocantins
2013;0;Jaú do Tocantins;1711506;Tocantins
2014;0;Jaú do Tocantins;1711506;Tocantins
2015;0;Jaú do Tocantins;1711506;Tocantins
2016;0;Jaú do Tocantins;1711506;Tocantins
2017;0;Jaú do Tocantins;1711506;Tocantins
2018;0;Jaú do Tocantins;1711506;Tocantins
2019;0;Jaú do Tocantins;1711506;Tocantins
2020;0;Jaú do Tocantins;1711506;Tocantins
2021;0;Jaú do Tocantins;1711506;Tocantins
2022;0;Jaú do Tocantins;1711506;Tocantins
2023;0;Jaú do Tocantins;1711506;Tocantins
2007;213,8322004808246;Juarina;1711803;Tocantins
2008;0,00019919385860068723;Juarina;1711803;Tocantins
2009;0;Juarina;1711803;Tocantins
2010;0;Juarina;1711803;Tocantins
2011;0;Juarina;1711803;Tocantins
2012;0;Juarina;1711803;Tocantins
2013;0;Juarina;1711803;Tocantins
2014;0;Juarina;1711803;Tocantins
